record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,versi_wilayah,dataset_asal
ID-0002720,63,Kalimantan Selatan,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,69.21,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0002721,63,Kalimantan Selatan,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,75.03,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0002722,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",0.92,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002723,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",1.13,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002724,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.91,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002725,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",8.85,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002726,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",7.21,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002727,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",7.93,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002728,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",5.97,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002729,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,mobile_broadband_norm,"Broadband seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002730,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,mobile_cellular_norm,"Telepon seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002731,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,secondary_enrolment_norm,"Partisipasi pendidikan sekunder, ternormalisasi",8.43,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002732,63,Kalimantan Selatan,provinsi,2023,Komponen pembangunan TIK,tertiary_enrolment_norm,"Partisipasi pendidikan tinggi, ternormalisasi",2.77,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002733,63,Kalimantan Selatan,provinsi,2023,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,5.96,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002734,63,Kalimantan Selatan,provinsi,2023,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,5.95,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002735,63,Kalimantan Selatan,provinsi,2023,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,5.72,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002736,63,Kalimantan Selatan,provinsi,2023,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,6.04,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002737,63,Kalimantan Selatan,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,68.96,% penduduk dalam kelompok,area,rural,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0002738,63,Kalimantan Selatan,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,74.82,% penduduk dalam kelompok,area,total,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0002739,63,Kalimantan Selatan,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,80.63,% penduduk dalam kelompok,area,urban,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0002740,63,Kalimantan Selatan,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,86.44,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_38_2024,bps_household_internet
ID-0002741,63,Kalimantan Selatan,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,89.22,% rumah tangga dalam klasifikasi daerah,area,total,,,id_38_2024,bps_household_internet
ID-0002742,63,Kalimantan Selatan,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,92.04,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_38_2024,bps_household_internet
ID-0002743,63,Kalimantan Selatan,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,71.68,% penduduk dalam kelompok,sex,female,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0002744,63,Kalimantan Selatan,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,77.92,% penduduk dalam kelompok,sex,male,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0002745,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",1.06,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002746,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",2.12,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002747,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.85,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002748,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",8.92,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002749,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",7.48,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002750,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",8.38,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002751,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",6.01,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002752,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,mobile_broadband_norm,"Broadband seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002753,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,mobile_cellular_norm,"Telepon seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002754,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,secondary_enrolment_norm,"Partisipasi pendidikan sekunder, ternormalisasi",8.61,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002755,63,Kalimantan Selatan,provinsi,2024,Komponen pembangunan TIK,tertiary_enrolment_norm,"Partisipasi pendidikan tinggi, ternormalisasi",2.76,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0002756,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,18.56,% pengguna internet,area,rural,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0002757,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,13.19,% pengguna internet,area,rural,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0002758,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.19,% pengguna internet,area,rural,category,email,id_38_2024,bps_internet_purpose
ID-0002759,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,88.51,% pengguna internet,area,rural,category,entertainment,id_38_2024,bps_internet_purpose
ID-0002760,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.79,% pengguna internet,area,rural,category,financial_services,id_38_2024,bps_internet_purpose
ID-0002761,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,23.1,% pengguna internet,area,rural,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0002762,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,74.09,% pengguna internet,area,rural,category,news_information,id_38_2024,bps_internet_purpose
ID-0002763,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.06,% pengguna internet,area,rural,category,online_learning,id_38_2024,bps_internet_purpose
ID-0002764,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.74,% pengguna internet,area,rural,category,other,id_38_2024,bps_internet_purpose
ID-0002765,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,3.54,% pengguna internet,area,rural,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0002766,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,78.08,% pengguna internet,area,rural,category,social_media,id_38_2024,bps_internet_purpose
ID-0002767,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.04,% pengguna internet,area,rural,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0002768,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,22.46,% pengguna internet,area,total,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0002769,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,11.89,% pengguna internet,area,total,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0002770,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,11.75,% pengguna internet,area,total,category,email,id_38_2024,bps_internet_purpose
ID-0002771,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,88.93,% pengguna internet,area,total,category,entertainment,id_38_2024,bps_internet_purpose
ID-0002772,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,12.2,% pengguna internet,area,total,category,financial_services,id_38_2024,bps_internet_purpose
ID-0002773,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,26.82,% pengguna internet,area,total,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0002774,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,75.25,% pengguna internet,area,total,category,news_information,id_38_2024,bps_internet_purpose
ID-0002775,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,9.13,% pengguna internet,area,total,category,online_learning,id_38_2024,bps_internet_purpose
ID-0002776,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.72,% pengguna internet,area,total,category,other,id_38_2024,bps_internet_purpose
ID-0002777,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,4.87,% pengguna internet,area,total,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0002778,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,78.99,% pengguna internet,area,total,category,social_media,id_38_2024,bps_internet_purpose
ID-0002779,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.37,% pengguna internet,area,total,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0002780,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,25.77,% pengguna internet,area,urban,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0002781,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,10.77,% pengguna internet,area,urban,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0002782,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,15.61,% pengguna internet,area,urban,category,email,id_38_2024,bps_internet_purpose
ID-0002783,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,89.28,% pengguna internet,area,urban,category,entertainment,id_38_2024,bps_internet_purpose
ID-0002784,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,16.79,% pengguna internet,area,urban,category,financial_services,id_38_2024,bps_internet_purpose
ID-0002785,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,29.98,% pengguna internet,area,urban,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0002786,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,76.24,% pengguna internet,area,urban,category,news_information,id_38_2024,bps_internet_purpose
ID-0002787,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,10.89,% pengguna internet,area,urban,category,online_learning,id_38_2024,bps_internet_purpose
ID-0002788,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.71,% pengguna internet,area,urban,category,other,id_38_2024,bps_internet_purpose
ID-0002789,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,5.99,% pengguna internet,area,urban,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0002790,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,79.77,% pengguna internet,area,urban,category,social_media,id_38_2024,bps_internet_purpose
ID-0002791,63,Kalimantan Selatan,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.65,% pengguna internet,area,urban,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0002792,63,Kalimantan Selatan,provinsi,2024,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,6.26,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002793,63,Kalimantan Selatan,provinsi,2024,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,6.13,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002794,63,Kalimantan Selatan,provinsi,2024,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,5.79,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002795,63,Kalimantan Selatan,provinsi,2024,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,6.18,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0002796,63,Kalimantan Selatan,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,1.73,% pengguna internet,area,rural,category,desktop,id_38_2024,bps_access_device
ID-0002797,63,Kalimantan Selatan,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,5.43,% pengguna internet,area,rural,category,laptop_tablet,id_38_2024,bps_access_device
